property_id,property_address,city,state,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_001987,9488 Market St,Chicago,IL,60604,High-Rise,multifamily,1996,320555,172459856.74,54518795.16,0.3161,0.022,1199413.49,0.0304,0.1196,0.4017,8775662.54,7726121.0,3103344.3,4622776.7,538.0,fair,2017-04-27,195809975.67,Rodriguez Trust Holdings,Institutional,Rodriguez Management Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001988,2798 First St,Chicago,IL,60601,Senior Living,multifamily,1983,74640,37926392.72,13977426.4,0.3685,0.022,307503.38,0.0537,0.0364,0.4059,3426808.42,3302192.28,1340305.36,1961886.92,508.12,over_10,2016-04-29,43421642.31,Jones Capital LLC,Private,Williams Ventures Holdings,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001989,5753 Corporate Blvd,Chicago,IL,60610,Townhomes,multifamily,1995,225800,131440987.22,42195283.4,0.321,0.022,928296.23,0.0344,0.0918,0.4404,8072284.8,7331603.51,3229165.86,4102437.65,582.11,fair,2019-06-22,127686359.53,Davis Group LLC,Institutional,Davis Management Corp,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001990,4946 Oak Ave,Chicago,IL,60612,Mid-Rise,multifamily,2010,392920,295010076.27,124789212.41,0.423,0.022,2745362.67,0.0522,0.1068,0.402,25732602.45,22984740.87,9239564.77,13745176.1,750.81,over_30,2016-06-12,237208459.28,Johnson Realty LLC,Non-Profit,Rodriguez Group Properties,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001991,5924 Commerce Dr,Chicago,IL,60606,High-Rise,multifamily,1981,377486,112568227.94,44819614.89,0.3982,0.022,986031.53,0.0339,0.0331,0.3253,5649563.77,5462487.24,1777108.15,3685379.09,298.21,over_20,2018-08-02,111209926.27,Williams Group Real Estate,Non-Profit,Pacific Partners Holdings,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001992,6307 Market St,Chicago,IL,60602,Senior Living,multifamily,1971,280120,157775072.9,47315379.15,0.2999,0.022,1040938.34,0.0504,0.0429,0.3701,12614064.82,12073432.6,4468965.67,7604466.93,563.24,under_10,2018-01-24,135521654.64,Jones Capital Properties,Institutional,Metropolitan Realty Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001993,7469 Commerce Dr,Chicago,IL,60605,Garden Apartments,multifamily,2013,550638,204070068.73,67955414.4,0.333,0.022,1495019.12,0.0388,0.081,0.3645,12451632.44,11442612.92,4171240.02,7271372.9,370.61,fair,2015-10-03,189878755.56,Metropolitan Capital Inc,Private,Johnson Properties Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001994,8377 Business Pkwy,Chicago,IL,60604,High-Rise,multifamily,2010,233082,75728435.68,22112346.88,0.292,0.022,486471.63,0.053,0.0456,0.4949,7953471.05,7590770.88,3756941.69,3833829.19,324.9,under_10,2016-10-04,74650049.16,Smith Management LLC,Institutional,Davis Realty Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001995,3412 Park Blvd,Chicago,IL,60607,Mid-Rise,multifamily,1962,377880,226839647.16,90434774.51,0.3987,0.022,1989565.04,0.0421,0.0386,0.4863,18609415.53,17892018.35,8701514.41,9190503.94,600.3,over_20,2021-08-11,222575423.72,Metropolitan Ventures Real Estate,REIT,Metropolitan Realty Holdings,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001996,9748 Business Pkwy,Chicago,IL,60607,Senior Living,multifamily,1990,304975,189274512.13,81181330.59,0.4289,0.022,1785989.27,0.051,0.0529,0.4304,16949274.46,16052977.1,6908455.31,9144521.79,620.62,over_30,2015-12-28,214586856.72,Johnson Trust Properties,Institutional,National Ventures Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001997,1748 Center Dr,Chicago,IL,60606,High-Rise,multifamily,2006,327927,233234276.7,77177492.7,0.3309,0.022,1697904.84,0.0344,0.06,0.4209,13857336.54,13026214.42,5483240.93,7542973.49,711.24,fair,2024-03-10,216038332.84,Garcia Investments Holdings,Institutional,Rodriguez Management Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001998,1267 Corporate Blvd,Chicago,IL,60604,Mid-Rise,multifamily,2002,389364,125649727.13,39684247.51,0.3158,0.022,873053.45,0.0472,0.0848,0.4548,10883739.41,9961234.49,4530494.91,5430739.58,322.71,fair,2018-03-04,115535394.26,Miller Properties Development,Government,Davis Holdings Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_001999,9325 Market St,Chicago,IL,60611,Garden Apartments,multifamily,1978,86670,47025503.35,15008682.49,0.3192,0.022,330191.01,0.0392,0.0728,0.4222,3192666.07,2960130.18,1249652.08,1710478.1,542.58,fair,2017-11-05,54836367.87,Davis Realty LLC,Institutional,Global Partners LP,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002000,8225 Center Dr,Chicago,IL,60612,Senior Living,multifamily,1966,562604,301239842.92,95388582.77,0.3167,0.022,2098548.82,0.0399,0.09,0.3432,18311201.6,16662869.87,5717916.34,10944953.53,535.44,fair,2023-01-11,261549031.84,Martinez Investments Holdings,Institutional,Miller Investments Corp,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002001,2295 Corporate Blvd,Chicago,IL,60601,Townhomes,multifamily,2020,190588,60138724.47,21536536.71,0.3581,0.022,473803.81,0.0538,0.046,0.4078,5463192.87,5211805.46,2125436.06,3086369.4,315.54,over_10,2020-05-18,55933141.51,Johnson Group Properties,Institutional,Jones Properties Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002002,4404 Corporate Blvd,Chicago,IL,60604,Senior Living,multifamily,2008,363006,148398189.46,42410249.13,0.2858,0.022,933025.48,0.0495,0.096,0.3352,11059922.62,9998445.36,3351100.43,6647344.93,408.8,under_15,2019-03-01,135217678.32,Williams Management Holdings,REIT,Davis Capital Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002003,2042 Main St,Chicago,IL,60604,Senior Living,multifamily,2002,58812,26661355.46,9745395.14,0.3655,0.022,214398.69,0.0347,0.1096,0.3177,1355278.66,1206780.89,383436.1,823344.79,453.33,over_10,2024-05-10,28293353.66,Williams Realty Holdings,Institutional,Jones Group Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002004,5554 Main St,Chicago,IL,60605,Townhomes,multifamily,2014,99413,48213548.48,19266840.65,0.3996,0.022,423870.49,0.0539,0.0886,0.4937,5131679.67,4676860.49,2309087.35,2367773.15,484.98,over_20,2022-09-25,43818608.91,National Realty Corp,Government,Garcia Management Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002005,7908 Industrial Way,Chicago,IL,60605,Mid-Rise,multifamily,2019,242346,186544941.78,73466250.97,0.3938,0.022,1616257.52,0.0358,0.0658,0.3279,9929525.19,9276180.78,3041228.79,6234951.98,769.75,over_20,2024-06-04,206282458.48,Miller Trust Investment Group,Non-Profit,Global Capital LP,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002006,1700 Center Dr,Chicago,IL,60606,Garden Apartments,multifamily,1998,504928,299638031.62,95096184.96,0.3174,0.022,2092116.07,0.0491,0.0903,0.4728,27900996.15,25381609.52,11999483.13,13382126.39,593.43,fair,2022-11-22,341559108.1,Brown Realty Investment Group,Private,Jones Investments Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002007,6290 Oak Ave,Chicago,IL,60606,Senior Living,multifamily,1960,350063,147701972.44,57668624.68,0.3904,0.022,1268709.74,0.058,0.0402,0.4606,15892463.8,15252962.5,7025776.84,8227185.66,421.93,over_20,2015-08-20,121479987.27,American Holdings Capital,REIT,Smith Capital Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002008,7788 Industrial Way,Chicago,IL,60612,Townhomes,multifamily,1967,239805,51520744.47,16355137.78,0.3174,0.022,359813.03,0.0472,0.0857,0.471,4599002.67,4204905.17,1980398.2,2224506.97,214.84,fair,2020-07-13,55121694.46,United Group Capital,Government,United Holdings Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002009,401 Commerce Dr,Chicago,IL,60610,Senior Living,multifamily,2019,209620,107604564.34,36798492.23,0.342,0.022,809566.83,0.0559,0.035,0.4023,10060195.14,9708516.39,3905293.06,5803223.33,513.33,fair,2019-04-18,108339556.62,Davis Ventures Real Estate,Non-Profit,Williams Group LP,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002010,8328 Park Blvd,Chicago,IL,60604,Townhomes,multifamily,2004,370208,277175505.34,109927860.76,0.3966,0.022,2418412.94,0.0353,0.0631,0.4973,19468551.82,18240465.61,9071030.45,9169435.16,748.7,over_20,2025-03-23,318497809.01,Martinez Management Inc,Institutional,Pacific Ventures Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002011,5466 Center Dr,Chicago,IL,60610,Garden Apartments,multifamily,1974,418035,236082500.26,77008521.27,0.3262,0.022,1694187.47,0.0518,0.1058,0.3176,17921512.84,16025604.27,5089247.15,10936357.12,564.74,fair,2016-10-14,257979076.76,Jones Realty Real Estate,Private,Williams Group Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002012,3649 Corporate Blvd,Chicago,IL,60602,Mid-Rise,multifamily,1975,348516,134937283.88,54059558.03,0.4006,0.022,1189310.28,0.0384,0.0256,0.428,9048104.57,8816530.44,3773254.69,5043275.75,387.18,over_20,2021-03-04,156868292.47,Brown Management Real Estate,REIT,Johnson Ventures Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002013,7310 Business Pkwy,Chicago,IL,60601,Mid-Rise,multifamily,1973,365664,81134021.02,26456168.53,0.3261,0.022,582035.71,0.0307,0.078,0.3552,3863024.7,3561625.81,1264924.41,2296701.41,221.88,fair,2021-12-15,78933954.04,Martinez Group LLC,Institutional,Rodriguez Properties Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002014,1290 Business Pkwy,Chicago,IL,60603,Garden Apartments,multifamily,1988,339450,203478572.65,87500847.81,0.43,0.022,1925018.65,0.06,0.1087,0.4407,21823447.54,19452039.19,8571825.05,10880214.13,599.44,over_30,2020-06-30,227050054.34,Smith Realty Development,Non-Profit,Miller Realty Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002015,1784 Industrial Way,Chicago,IL,60610,Senior Living,multifamily,1969,451724,146792506.55,48097104.67,0.3277,0.022,1058136.3,0.0561,0.0839,0.3777,13241972.51,12131386.46,4582605.1,7548781.36,324.96,fair,2017-09-06,126365586.85,Williams Realty Capital,Government,American Partners Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002016,5380 Technology Dr,Chicago,IL,60610,Mid-Rise,multifamily,1979,221371,42976364.05,12126009.87,0.2822,0.022,266772.22,0.0505,0.0685,0.495,4299708.26,4005381.43,1982639.5,2022741.93,194.14,under_15,2023-05-20,39278189.36,First Realty LP,REIT,Rodriguez Holdings Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002017,7771 Center Dr,Chicago,IL,60605,Townhomes,multifamily,2004,380835,209082003.97,70881893.74,0.339,0.022,1559401.66,0.0483,0.0886,0.4267,17624454.45,16062470.3,6854394.91,9208075.39,549.01,fair,2018-02-15,247527961.44,Martinez Partners Real Estate,Private,Pacific Properties Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002018,2474 Industrial Way,Chicago,IL,60610,Senior Living,multifamily,1964,74060,18448488.51,7227403.87,0.3918,0.022,159002.89,0.0487,0.0462,0.3268,1334072.25,1272390.42,415789.97,856600.45,249.1,over_20,2017-07-17,20365590.21,Pacific Ventures Properties,Private,Williams Capital Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002019,2020 Oak Ave,Chicago,IL,60606,Mid-Rise,multifamily,2007,166685,101862201.87,33742962.52,0.3313,0.022,742345.18,0.0372,0.0382,0.4267,6615340.52,6362743.29,2715095.5,3647647.79,611.11,fair,2018-02-04,116436411.66,Martinez Group Inc,Institutional,Johnson Capital Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002020,4068 Oak Ave,Chicago,IL,60610,Senior Living,multifamily,2006,220626,69682015.74,22927350.13,0.329,0.022,504401.7,0.0527,0.0214,0.422,6358069.88,6222055.06,2625450.39,3596604.67,315.84,fair,2021-10-11,80753880.34,Williams Capital Corp,Institutional,Global Properties LP,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002021,8141 First St,Chicago,IL,60604,Senior Living,multifamily,2004,539982,260361629.94,74158598.66,0.2848,0.022,1631489.17,0.0431,0.0526,0.4103,19037389.14,18036220.43,7401011.0,10635209.42,482.17,under_15,2021-03-03,210268577.01,Jones Partners Investment Group,Non-Profit,Premier Trust Corp,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002022,7320 Technology Dr,Chicago,IL,60603,Senior Living,multifamily,1997,74053,47055013.61,13784847.34,0.293,0.022,303266.64,0.041,0.0579,0.3695,3056658.89,2879665.34,1063920.56,1815744.78,635.42,under_10,2018-11-24,41206538.03,Davis Realty Capital,Private,Garcia Trust Holdings,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002023,3423 Technology Dr,Chicago,IL,60602,High-Rise,multifamily,2008,63012,16929394.1,6154831.97,0.3636,0.022,135406.3,0.0341,0.1026,0.3287,859395.82,771185.72,253505.01,517680.71,268.67,over_10,2020-10-11,20272048.45,Smith Properties Inc,Institutional,Global Management Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002024,9026 Commerce Dr,Chicago,IL,60607,High-Rise,multifamily,1998,374816,235269388.46,81033358.59,0.3444,0.022,1782733.89,0.0577,0.0644,0.4514,24765777.75,23171286.8,10460073.63,12711213.17,627.69,fair,2022-12-28,257489211.06,Metropolitan Ventures Development,Non-Profit,Rodriguez Realty Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002025,6495 Market St,Chicago,IL,60610,High-Rise,multifamily,1983,357948,154591901.02,52536065.22,0.3398,0.022,1155793.43,0.0496,0.0904,0.4553,14089370.31,12815050.64,5834970.26,6980080.38,431.88,fair,2017-08-25,169912187.96,Davis Holdings Properties,Institutional,Williams Partners Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002026,2254 Business Pkwy,Chicago,IL,60612,High-Rise,multifamily,1981,103168,44142351.61,14982027.16,0.3394,0.022,329604.6,0.0549,0.0972,0.4353,4294301.64,3877062.8,1687768.57,2189294.22,427.87,fair,2017-08-28,48270504.81,Central Realty Holdings,REIT,Miller Realty Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002027,2589 Business Pkwy,Chicago,IL,60603,Senior Living,multifamily,1985,397054,121093517.08,38110427.16,0.3147,0.022,838429.4,0.0555,0.0584,0.3399,10175884.55,9581272.11,3257021.3,6324250.82,304.98,fair,2024-07-27,115335947.11,Rodriguez Holdings LLC,Institutional,Davis Trust Investment Group,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002028,6902 Park Blvd,Chicago,IL,60606,Townhomes,multifamily,1973,359786,106946638.64,35765228.58,0.3344,0.022,786835.03,0.048,0.056,0.4303,9001808.42,8497442.39,3656179.82,4841262.57,297.25,fair,2018-05-03,87035826.35,Martinez Group Inc,Private,Global Trust Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002029,159 Industrial Way,Chicago,IL,60602,Senior Living,multifamily,1960,427680,248613059.32,75125759.43,0.3022,0.022,1652766.71,0.0458,0.0963,0.3184,16689228.56,15082845.8,4801660.56,10281185.24,581.31,under_10,2022-03-13,258143816.72,First Holdings LLC,Private,Miller Trust Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002030,1950 First St,Chicago,IL,60603,Senior Living,multifamily,2002,381565,185036595.19,62784349.77,0.3393,0.022,1381255.7,0.0541,0.0472,0.3976,16607245.17,15823391.3,6291298.73,9532092.58,484.94,fair,2020-07-10,211599201.52,Davis Management Capital,Private,Brown Properties Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002031,8098 Market St,Chicago,IL,60607,Garden Apartments,multifamily,1967,439300,128154507.64,43130161.27,0.3365,0.022,948863.55,0.0477,0.0247,0.3938,10092079.83,9843151.47,3876189.14,5966962.33,291.72,fair,2019-08-13,139225521.95,National Trust Inc,Non-Profit,Smith Properties Real Estate,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002032,7321 Broadway,Chicago,IL,60607,Townhomes,multifamily,1995,253110,125766136.9,39862620.7,0.317,0.022,876977.66,0.0416,0.0359,0.4238,9078885.28,8752509.24,3709518.93,5042990.32,496.88,fair,2025-04-12,111539647.1,First Properties Corp,REIT,Johnson Management Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002033,8833 Market St,Chicago,IL,60612,Mid-Rise,multifamily,1982,379250,216961447.72,94401928.19,0.4351,0.022,2076842.42,0.0465,0.0726,0.4746,19218550.59,17823509.03,8458634.13,9364874.9,572.08,over_30,2016-04-04,188041121.62,Smith Group Inc,Government,Davis Investments Capital,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002034,9962 Corporate Blvd,Chicago,IL,60603,Garden Apartments,multifamily,1973,59076,20130672.4,6931557.01,0.3443,0.022,152494.25,0.057,0.0219,0.3139,1671398.94,1634861.7,513164.82,1121696.88,340.76,fair,2016-11-12,18712297.97,Global Investments LP,Non-Profit,Johnson Capital Holdings,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002035,4642 Center Dr,Chicago,IL,60612,Garden Apartments,multifamily,1982,70785,33752350.46,10179889.87,0.3016,0.022,223957.58,0.0479,0.0291,0.301,2312980.0,2245678.65,675897.71,1569780.94,476.83,under_10,2021-01-06,28113888.7,Miller Realty Holdings,Government,Metropolitan Investments Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002036,5848 First St,Chicago,IL,60604,Mid-Rise,multifamily,2006,85544,52663340.76,15332696.97,0.2911,0.022,337319.33,0.0569,0.0936,0.438,5329984.2,4831193.03,2115960.21,2715232.82,615.63,under_10,2023-01-16,49765167.87,Atlantic Investments Capital,Private,Johnson Realty Properties,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002037,5636 Oak Ave,Chicago,IL,60604,Budget,hotel,1994,117390,39441567.51,13508343.91,0.3425,0.022,297183.57,0.063,0.209,0.7458,9774396.89,7731979.73,5766854.77,1965124.96,335.99,fair,2022-11-18,41926803.89,Atlantic Management LP,REIT,Martinez Investments Properties,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002038,3974 Business Pkwy,Chicago,IL,60601,Full Service,hotel,2021,100674,51523618.47,16727293.96,0.3247,0.022,368000.47,0.0768,0.2895,0.6675,11897886.74,8453093.24,5642328.11,2810765.13,511.79,fair,2022-11-14,57610763.93,Central Partners Holdings,Institutional,United Properties Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002039,1615 Technology Dr,Chicago,IL,60605,Extended Stay,hotel,1962,34595,14760447.17,4677070.05,0.3169,0.022,102895.54,0.0751,0.1425,0.6721,3380246.31,2898615.71,1948205.86,950409.84,426.66,fair,2020-07-14,14875667.76,Jones Holdings Investment Group,REIT,Smith Capital Development,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002040,8324 Oak Ave,Chicago,IL,60612,Extended Stay,hotel,2007,139920,68541423.19,22366494.33,0.3263,0.022,492062.88,0.0857,0.3229,0.6117,15131031.9,10245722.7,6267624.87,3978097.83,489.86,fair,2025-02-14,58683648.29,National Holdings Investment Group,REIT,Rodriguez Ventures Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002041,9576 Park Blvd,Chicago,IL,60607,Luxury Resort,hotel,1962,164352,73616763.63,26223000.23,0.3562,0.022,576906.0,0.0648,0.3907,0.7966,23455780.07,14291355.46,11384850.53,2906504.93,447.92,over_10,2016-03-23,85501647.56,Garcia Realty Properties,Government,Atlantic Investments Corp,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002042,8276 Park Blvd,Chicago,IL,60601,Budget,hotel,1996,105660,41505383.73,16334738.56,0.3936,0.022,359364.25,0.0897,0.2614,0.7273,13657989.09,10088072.35,7336971.02,2751101.34,392.82,over_20,2023-10-08,47951383.83,Central Management Inc,REIT,Miller Partners LP,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002043,7784 Oak Ave,Chicago,IL,60612,Extended Stay,hotel,2022,161024,53791584.24,17381056.81,0.3231,0.022,382383.25,0.0986,0.1428,0.7721,23261414.64,19939757.64,15395450.53,4544307.11,334.06,fair,2020-06-14,63208599.43,Johnson Group Investment Group,Non-Profit,Smith Trust Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002044,4266 Park Blvd,Chicago,IL,60610,Full Service,hotel,1978,159984,79426255.68,22145472.25,0.2788,0.022,487200.39,0.099,0.2411,0.6849,24946911.55,18931181.34,12966819.23,5964362.11,496.46,under_15,2017-08-25,67957043.85,Atlantic Properties LLC,Non-Profit,Central Investments Properties,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002045,198 Industrial Way,Chicago,IL,60605,Extended Stay,hotel,1967,148863,33618625.01,13400848.66,0.3986,0.022,294818.67,0.066,0.2326,0.6396,6160192.59,4727418.66,3023761.46,1703657.2,225.84,over_20,2024-02-07,33510834.39,Smith Investments Corp,Institutional,Pacific Capital Management,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002046,8157 Market St,Chicago,IL,60605,Limited Service,hotel,1992,65405,19828574.88,6573522.67,0.3315,0.022,144617.5,0.0739,0.3722,0.7852,6818551.51,4280384.95,3361048.28,919336.67,303.17,fair,2017-09-30,16113336.37,Davis Ventures LLC,Institutional,Jones Trust Corp,2024-01-01,2024-06-30,"Chicago, IL"
PROP_002047,1792 Main St,Chicago,IL,60611,Budget,hotel,1974,137984,49388267.69,16713962.92,0.3384,0.022,367707.18,0.0762,0.2833,0.7261,13748805.44,9853849.19,7155046.26,2698802.92,357.93,fair,2023-07-12,55341586.62,Garcia Holdings Inc,Private,Miller Group Capital,2024-01-01,2024-06-30,"Chicago, IL"
